feature,importance,model
param,659.013807687138,random_forest
system,-71.2989217626295,random_forest
color,-82.33615463854439,random_forest
systemfusion,2.6547798751008367,lasso
systemFV,0,lasso
systemint,9.35802475733611,lasso
colorgreen,5.219680473934106,lasso
colorred,5.450672161634503,lasso
colorwhite,9.782271372580874,lasso
paramRKU,7.9430483884066945,lasso
paramRP,3.7292951941048647,lasso
paramRQ,0,lasso
paramRSK,32.550423047447005,lasso
paramRSM,84.14763761117861,lasso
paramRT,0,lasso
paramRV,15.117835584608368,lasso
paramRZ,6.436625380550279,lasso
paramRZ1MAX,0,lasso
systemfusion,4.1047825717375765,ridge
systemFV,0.16980522356876218,ridge
systemint,8.774150361514035,ridge
colorgreen,6.880590995290351,ridge
colorred,6.958432806578913,ridge
colorwhite,11.496929167693825,ridge
paramRKU,11.339097345126335,ridge
paramRP,3.2986103973230203,ridge
paramRQ,0.6053206154758822,ridge
paramRSK,31.928892218150786,ridge
paramRSM,69.94762998941137,ridge
paramRT,2.5251574361139792,ridge
paramRV,17.526129415946166,ridge
paramRZ,10.178409800934094,ridge
paramRZ1MAX,0.8410102505596131,ridge
